# SAXS profile: number of points = 501, q_min = 0, q_max = 0.5, delta_q = 0.001
#    q    intensity    error
0.00000    4792995.00000000 1006.52893066
0.00100    4792478.50000000 1581.51794434
0.00200    4790919.00000000 2371.50488281
0.00300    4788257.50000000 3447.54541016
0.00400    4784611.00000000 4306.14990234
0.00500    4779895.00000000 5162.28710938
0.00600    4774159.00000000 5012.86718750
0.00700    4767388.00000000 5720.86572266
0.00800    4759584.00000000 7710.52636719
0.00900    4750738.50000000 9263.94042969
0.01000    4740851.50000000 9386.88671875
0.01100    4729976.50000000 9365.35449219
0.01200    4718099.50000000 13800.44140625
0.01300    4705199.00000000 14821.37695312
0.01400    4691324.50000000 13722.12500000
0.01500    4676478.00000000 15712.96679688
0.01600    4660647.00000000 13073.11523438
0.01700    4643842.00000000 13792.21191406
0.01800    4626116.50000000 15821.31933594
0.01900    4607427.50000000 13822.28320312
0.02000    4587843.00000000 26013.07226562
0.02100    4567291.00000000 21100.88671875
0.02200    4545869.00000000 15683.24902344
0.02300    4523535.00000000 21170.14453125
0.02400    4500322.50000000 21939.07226562
0.02500    4476247.00000000 24440.30859375
0.02600    4451329.50000000 25239.03906250
0.02700    4425581.50000000 24163.67578125
0.02800    4399006.00000000 21049.24414062
0.02900    4371664.50000000 23606.98828125
0.03000    4343525.00000000 22217.13085938
0.03100    4314619.00000000 28994.24023438
0.03200    4284958.50000000 23331.59960938
0.03300    4254567.00000000 23868.12109375
0.03400    4223450.50000000 22173.11718750
0.03500    4191666.50000000 22635.00000000
0.03600    4159197.50000000 25391.90234375
0.03700    4126089.75000000 25870.58398438
0.03800    4092336.50000000 28728.20312500
0.03900    4057973.25000000 29217.40820312
0.04000    4023008.50000000 39586.40625000
0.04100    3987454.50000000 30145.15625000
0.04200    3951361.75000000 25486.28515625
0.04300    3914744.75000000 25837.31640625
0.04400    3877590.50000000 31408.48632812
0.04500    3839959.75000000 34444.44140625
0.04600    3801863.25000000 40204.70703125
0.04700    3763313.25000000 35224.61328125
0.04800    3724333.75000000 32848.62500000
0.04900    3684942.50000000 27637.07031250
0.05000    3645179.75000000 41828.43750000
0.05100    3605041.00000000 50614.77734375
0.05200    3564562.25000000 28338.26953125
0.05300    3523766.75000000 28542.51171875
0.05400    3482676.75000000 31605.29296875
0.05500    3441306.25000000 40469.76562500
0.05600    3399674.00000000 31973.93554688
0.05700    3357814.50000000 35055.58593750
0.05800    3315732.25000000 44016.34765625
0.05900    3273468.75000000 35353.46484375
0.06000    3231029.00000000 35476.69921875
0.06100    3188429.25000000 44478.58984375
0.06200    3145717.50000000 47563.25000000
0.06300    3102887.00000000 29787.71484375
0.06400    3059967.00000000 29834.67968750
0.06500    3016987.75000000 38828.63671875
0.06600    2973951.25000000 32877.03125000
0.06700    2930880.25000000 35873.97656250
0.06800    2887810.25000000 38855.48828125
0.06900    2844750.75000000 53765.79296875
0.07000    2801720.75000000 32822.16015625
0.07100    2758734.00000000 32773.76171875
0.07200    2715811.00000000 29738.13281250
0.07300    2672980.00000000 38571.10546875
0.07400    2630248.50000000 47344.47265625
0.07500    2587636.50000000 47198.49218750
0.07600    2545169.00000000 38215.71484375
0.07700    2502831.75000000 49781.32812500
0.07800    2460675.50000000 32074.90625000
0.07900    2418696.50000000 31926.79492188
0.08000    2376936.25000000 31767.75585938
0.08100    2335382.75000000 43087.81250000
0.08200    2294068.75000000 34273.38671875
0.08300    2252982.50000000 53936.40234375
0.08400    2212161.25000000 33846.07031250
0.08500    2171612.75000000 28013.80468750
0.08600    2131364.75000000 38940.03515625
0.08700    2091385.87500000 30366.92382812
0.08800    2051728.87500000 27390.58203125
0.08900    2012407.12500000 32600.99609375
0.09000    1973407.75000000 40405.52343750
0.09100    1934757.25000000 26699.65234375
0.09200    1896474.12500000 31746.97851562
0.09300    1858552.12500000 31446.70312500
0.09400    1820993.62500000 31138.99218750
0.09500    1783835.87500000 38530.85546875
0.09600    1747068.50000000 35587.78515625
0.09700    1710703.00000000 32691.53515625
0.09800    1674749.12500000 24870.02539062
0.09900    1639214.00000000 39341.14062500
0.10000    1604101.87500000 26732.35742188
0.10100    1569425.75000000 36018.32031250
0.10200    1535194.00000000 42693.74609375
0.10300    1501388.75000000 32790.33203125
0.10400    1468042.87500000 25433.84375000
0.10500    1435160.50000000 27382.86328125
0.10600    1402717.12500000 36021.77734375
0.10700    1370746.50000000 35529.75390625
0.10800    1339248.37500000 26276.05468750
0.10900    1308215.25000000 28061.21875000
0.11000    1277660.37500000 27654.96093750
0.11100    1247577.62500000 20959.30664062
0.11200    1217970.00000000 24773.50976562
0.11300    1188850.87500000 22362.28515625
0.11400    1160204.25000000 26017.58203125
0.11500    1132051.50000000 21667.46679688
0.11600    1104382.50000000 23258.29687500
0.11700    1077188.25000000 20972.85546875
0.11800    1050478.12500000 20626.13867188
0.11900    1024258.37500000 20280.31640625
0.12000    998514.50000000 21747.64648438
0.12100    973263.87500000 19591.80273438
0.12200    948482.18750000 24499.29687500
0.12300    924182.25000000 27503.66406250
0.12400    900364.25000000 21946.37890625
0.12500    877018.25000000 21548.33789062
0.12600    854151.37500000 22780.21679688
0.12700    831749.81250000 17566.55664062
0.12800    809818.00000000 18803.97460938
0.12900    788348.50000000 15372.79687500
0.13000    767343.43750000 19601.78906250
0.13100    746798.31250000 16265.26855469
0.13200    726704.43750000 18847.08007812
0.13300    707060.87500000 18475.50000000
0.13400    687861.81250000 13929.20214844
0.13500    669106.06250000 20474.64648438
0.13600    650787.50000000 20060.52539062
0.13700    632898.06250000 15721.18847656
0.13800    615439.56250000 12831.91601562
0.13900    598403.37500000 23876.29687500
0.14000    581781.68750000 14765.61914062
0.14100    565571.31250000 14456.00292969
0.14200    549767.75000000 18868.02929688
0.14300    534366.62500000 13850.78320312
0.14400    519358.75000000 12425.65917969
0.14500    504740.03125000 12159.18847656
0.14600    490506.87500000 17305.08398438
0.14700    476650.56250000 11639.80664062
0.14800    463161.84375000 16562.66796875
0.14900    450042.53125000 13163.74414062
0.15000    437280.34375000 11885.28027344
0.15100    424871.56250000 12593.19335938
0.15200    412808.59375000 11368.74902344
0.15300    401087.71875000 13897.69042969
0.15400    389695.53125000 14496.67480469
0.15500    378635.53125000 9746.07910156
0.15600    367894.75000000 10396.70605469
0.15700    357470.71875000 11860.87890625
0.15800    347350.90625000 8284.31933594
0.15900    337534.65625000 8910.91503906
0.16000    328013.50000000 9505.83203125
0.16100    318784.28125000 10070.39648438
0.16200    309831.50000000 9847.99414062
0.16300    301159.68750000 8149.38134766
0.16400    292758.03125000 7245.76123047
0.16500    284618.31250000 9921.79492188
0.16600    276736.68750000 6932.25439453
0.16700    269106.90625000 14241.13867188
0.16800    261718.09375000 9951.83105469
0.16900    254571.48437500 8439.04589844
0.17000    247657.71875000 7622.90478516
0.17100    240972.09375000 8082.20410156
0.17200    234503.98437500 7910.99218750
0.17300    228252.75000000 8936.09570312
0.17400    222212.39062500 5833.07568359
0.17500    216373.28125000 7425.93164062
0.17600    210730.96875000 7273.37988281
0.17700    205282.51562500 6577.25195312
0.17800    200020.01562500 5907.59130859
0.17900    194941.14062500 7368.77539062
0.18000    190036.59375000 5675.44287109
0.18100    185305.34375000 7588.25439453
0.18200    180736.42187500 4961.21484375
0.18300    176330.14062500 6326.72607422
0.18400    172079.09375000 8117.83203125
0.18500    167980.12500000 7498.63281250
0.18600    164025.25000000 5060.99902344
0.18700    160213.14062500 5873.41406250
0.18800    156536.76562500 4437.81738281
0.18900    152995.85937500 4796.42041016
0.19000    149577.62500000 5142.47900391
0.19100    146289.54687500 6319.70898438
0.19200    143115.40625000 6214.78662109
0.19300    140061.43750000 4483.36669922
0.19400    137114.93750000 4010.61206055
0.19500    134278.29687500 3947.78198242
0.19600    131544.92187500 5053.29833984
0.19700    128912.02343750 4211.55615234
0.19800    126375.17187500 3772.29907227
0.19900    123932.12500000 4461.55664062
0.20000    121577.00000000 4032.10131836
0.20100    119310.25000000 3976.61083984
0.20200    117125.34375000 4279.76025391
0.20300    115021.25000000 4223.58056641
0.20400    112994.47656250 3822.03833008
0.20500    111041.63281250 3431.18676758
0.20600    109158.56250000 5084.06054688
0.20700    107345.21875000 5693.59082031
0.20800    105596.82812500 4303.59863281
0.20900    103915.10156250 3273.32568359
0.21000    102290.14843750 4532.47656250
0.21100    100725.91406250 3523.39257812
0.21200    99216.49218750  3803.96044922
0.21300    97760.25000000  4393.34570312
0.21400    96357.04687500  4039.76953125
0.21500    95003.79687500  3385.93530273
0.21600    93697.67187500  4269.80322266
0.21700    92436.92187500  3929.49365234
0.21800    91219.54687500  3595.87475586
0.21900    90043.50781250  3268.57958984
0.22000    88908.31250000  2947.31079102
0.22100    87813.23437500  3509.01708984
0.22200    86754.46093750  3482.32421875
0.22300    85730.30468750  2880.53833008
0.22400    84739.76562500  4003.95410156
0.22500    83784.61718750  3408.35839844
0.22600    82857.90625000  3385.57421875
0.22700    81963.29687500  3363.77392578
0.22800    81096.31250000  3064.22436523
0.22900    80257.19531250  3045.76074219
0.23000    79444.57031250  3578.58081055
0.23100    78658.37500000  3558.50488281
0.23200    77894.31250000  2994.64697266
0.23300    77155.42187500  4333.04882812
0.23400    76439.42968750  2963.93896484
0.23500    75741.96875000  2681.26586914
0.23600    75068.27343750  3202.41284180
0.23700    74413.74218750  4516.17041016
0.23800    73778.20312500  3702.92797852
0.23900    73160.78125000  3950.68237305
0.24000    72560.64843750  2885.37426758
0.24100    71978.70312500  3135.39257812
0.24200    71413.70312500  3123.63549805
0.24300    70863.53906250  3631.04809570
0.24400    70328.43750000  3876.85546875
0.24500    69808.01562500  2833.50732422
0.24600    69302.00000000  3081.16699219
0.24700    68809.99218750  2815.70507812
0.24800    68331.03906250  2807.38085938
0.24900    67863.98437500  3053.87939453
0.25000    67409.89843750  2791.78100586
0.25100    66967.00000000  4050.16455078
0.25200    66537.50000000  3030.11791992
0.25300    66117.33593750  3778.60595703
0.25400    65709.19531250  2764.71459961
0.25500    65310.62500000  2758.72119141
0.25600    64923.33984375  3754.19238281
0.25700    64543.82421875  2997.41528320
0.25800    64175.31250000  3241.17431641
0.25900    63815.87500000  2737.70117188
0.26000    63465.61718750  2981.61499023
0.26100    63122.65625000  2480.72045898
0.26200    62790.39453125  2972.49755859
0.26300    62463.46093750  2720.90844727
0.26400    62146.41015625  2964.38378906
0.26500    61836.26953125  3947.62768555
