# SAXS profile: number of points = 501, q_min = 0, q_max = 0.5, delta_q = 0.001
#    q    intensity    error
0.00000    4793008.50000000 1006.53179932
0.00100    4792482.50000000 1581.51928711
0.00200    4790904.00000000 2371.49755859
0.00300    4788282.00000000 3447.56298828
0.00400    4784643.00000000 4306.17871094
0.00500    4779914.00000000 5162.30761719
0.00600    4774184.00000000 5012.89306641
0.00700    4767456.50000000 5720.94775391
0.00800    4759655.00000000 7710.64160156
0.00900    4750834.00000000 9264.12695312
0.01000    4740978.00000000 9387.13671875
0.01100    4730105.50000000 9365.60937500
0.01200    4718259.00000000 13800.90722656
0.01300    4705414.50000000 14822.05566406
0.01400    4691568.00000000 13722.83691406
0.01500    4676774.50000000 15713.96289062
0.01600    4660989.00000000 13074.07519531
0.01700    4644239.50000000 13793.39160156
0.01800    4626573.50000000 15822.88183594
0.01900    4607974.50000000 13823.92480469
0.02000    4588421.50000000 26016.35156250
0.02100    4567971.50000000 21104.02929688
0.02200    4546629.50000000 15685.87304688
0.02300    4524411.00000000 21174.24609375
0.02400    4501300.50000000 21943.83984375
0.02500    4477350.50000000 24446.33398438
0.02600    4452585.50000000 25246.16015625
0.02700    4426980.00000000 24171.31054688
0.02800    4400566.50000000 21056.71093750
0.02900    4373387.50000000 23616.29296875
0.03000    4345438.00000000 22226.91601562
0.03100    4316738.50000000 29008.48437500
0.03200    4287268.00000000 23344.17578125
0.03300    4257111.50000000 23882.39453125
0.03400    4226254.50000000 22187.83789062
0.03500    4194727.00000000 22651.52539062
0.03600    4162557.50000000 25412.41406250
0.03700    4129741.75000000 25893.48046875
0.03800    4096298.00000000 28756.01367188
0.03900    4062268.25000000 29248.33203125
0.04000    4027644.00000000 39632.01953125
0.04100    3992481.25000000 30183.15820312
0.04200    3956768.50000000 25521.15820312
0.04300    3920553.50000000 25875.65429688
0.04400    3883842.75000000 31459.12890625
0.04500    3846675.00000000 34504.67578125
0.04600    3809039.00000000 40280.58984375
0.04700    3770985.75000000 35296.42968750
0.04800    3732518.50000000 32920.81250000
0.04900    3693684.50000000 27702.63476562
0.05000    3654462.25000000 41934.95312500
0.05100    3614915.25000000 50753.41406250
0.05200    3575047.75000000 28421.63085938
0.05300    3534873.50000000 28632.47656250
0.05400    3494424.25000000 31711.90039062
0.05500    3453723.50000000 40615.78906250
0.05600    3412766.00000000 32097.06445312
0.05700    3371625.25000000 35199.76953125
0.05800    3330287.25000000 44209.56640625
0.05900    3288775.25000000 35518.77343750
0.06000    3247091.25000000 35653.06250000
0.06100    3205302.00000000 44713.96484375
0.06200    3163396.25000000 47830.55468750
0.06300    3121399.25000000 29965.43359375
0.06400    3079331.75000000 30023.48632812
0.06500    3037217.75000000 39088.99609375
0.06600    2995063.25000000 33110.42578125
0.06700    2952891.75000000 36143.39453125
0.06800    2910737.50000000 39163.97656250
0.06900    2868614.00000000 54216.80859375
0.07000    2826521.00000000 33112.69531250
0.07100    2784495.50000000 33079.80859375
0.07200    2742524.50000000 30030.64453125
0.07300    2700678.75000000 38970.79687500
0.07400    2658942.25000000 47860.96093750
0.07500    2617318.25000000 47739.88671875
0.07600    2575842.75000000 38676.28125000
0.07700    2534516.00000000 50411.52734375
0.07800    2493388.25000000 32501.31640625
0.07900    2452441.50000000 32372.22851562
0.08000    2411681.50000000 32232.12500000
0.08100    2371161.25000000 43747.92578125
0.08200    2330874.25000000 34823.26171875
0.08300    2290814.75000000 54842.10937500
0.08400    2251022.75000000 34440.65234375
0.08500    2211487.25000000 28528.18554688
0.08600    2172242.25000000 39686.86718750
0.08700    2133285.00000000 30975.30078125
0.08800    2094645.37500000 27963.51757812
0.08900    2056290.62500000 33311.91015625
0.09000    2018288.12500000 41324.44921875
0.09100    1980613.37500000 27332.46679688
0.09200    1943280.25000000 32530.51367188
0.09300    1906295.00000000 32254.51171875
0.09400    1869676.12500000 31971.46289062
0.09500    1833425.12500000 39601.98437500
0.09600    1797549.62500000 36616.08593750
0.09700    1762062.25000000 33673.01171875
0.09800    1726951.75000000 25645.23437500
0.09900    1692244.87500000 40613.87890625
0.10000    1657947.87500000 27629.70117188
0.10100    1624040.12500000 37271.72265625
0.10200    1590556.50000000 44233.37890625
0.10300    1557486.12500000 34015.50000000
0.10400    1524842.50000000 26417.89648438
0.10500    1492624.87500000 28479.28320312
0.10600    1460816.25000000 37513.76171875
0.10700    1429461.12500000 37051.63671875
0.10800    1398531.87500000 27439.19531250
0.10900    1368036.25000000 29344.37890625
0.11000    1337988.37500000 28960.75976562
0.11100    1308372.62500000 21980.66210938
0.11200    1279198.50000000 26018.89843750
0.11300    1250469.75000000 23521.33789062
0.11400    1222188.75000000 27407.58398438
0.11500    1194351.75000000 22859.89257812
0.11600    1166960.12500000 24576.18164062
0.11700    1140004.00000000 22195.87890625
0.11800    1113497.00000000 21863.51562500
0.11900    1087428.87500000 21531.09179688
0.12000    1061803.62500000 23126.08398438
0.12100    1036625.50000000 20867.27343750
0.12200    1011880.31250000 26136.87109375
0.12300    987572.31250000 29390.15234375
0.12400    963704.43750000 23490.29687500
0.12500    940259.50000000 23102.17578125
0.12600    917254.43750000 24463.17578125
0.12700    894676.37500000 18895.56640625
0.12800    872523.62500000 20260.00000000
0.12900    850794.50000000 16590.49414062
0.13000    829481.00000000 21189.09375000
0.13100    808589.00000000 17611.07031250
0.13200    788103.62500000 20439.46679688
0.13300    768032.93750000 20068.70117188
0.13400    748361.56250000 15154.32226562
0.13500    729096.68750000 22310.35937500
0.13600    710223.06250000 21892.62695312
0.13700    691748.81250000 17183.04101562
0.13800    673660.93750000 14045.83203125
0.13900    655959.50000000 26172.78710938
0.14000    638637.50000000 16208.62011719
0.14100    621691.37500000 15890.43164062
0.14200    605117.06250000 20767.61914062
0.14300    588907.87500000 15264.49316406
0.14400    573056.18750000 13710.37011719
0.14500    557569.75000000 13431.85644531
0.14600    542429.43750000 19136.91210938
0.14700    527643.06250000 12885.04394531
0.14800    513188.50000000 18351.62109375
0.14900    499080.00000000 14598.09082031
0.15000    485300.87500000 13190.47851562
0.15100    471850.96875000 13985.66308594
0.15200    458721.18750000 12633.18261719
0.15300    445913.65625000 15450.90917969
0.15400    433410.96875000 16122.88964844
0.15500    421220.75000000 10842.22265625
0.15600    409329.43750000 11567.65039062
0.15700    397740.37500000 13197.02636719
0.15800    386435.25000000 9216.48144531
0.15900    375423.62500000 9911.18457031
0.16000    364687.75000000 10568.65136719
0.16100    354238.59375000 11190.39843750
0.16200    344055.12500000 10935.79199219
0.16300    334139.31250000 9041.80957031
0.16400    324487.53125000 8031.06640625
0.16500    315091.78125000 10984.09960938
0.16600    305950.50000000 7664.06054688
0.16700    297053.40625000 15720.06738281
0.16800    288401.09375000 10966.45214844
0.16900    279988.56250000 9281.62207031
0.17000    271807.09375000 8366.22265625
0.17100    263856.68750000 8849.75390625
0.17200    256127.15625000 8640.45019531
0.17300    248619.89062500 9733.46875000
0.17400    241329.82812500 6334.90820312
0.17500    234247.81250000 8039.38525391
0.17600    227371.78125000 7847.73779297
0.17700    220699.79687500 7071.22167969
0.17800    214224.31250000 6327.11523438
0.17900    207941.29687500 7860.18115234
0.18000    201849.78125000 6028.24414062
0.18100    195945.15625000 8023.95458984
0.18200    190217.81250000 5221.47949219
0.18300    184668.65625000 6625.91162109
0.18400    179293.06250000 8458.15136719
0.18500    174087.07812500 7771.24707031
0.18600    169044.67187500 5215.87353516
0.18700    164164.84375000 6018.28320312
0.18800    159441.21875000 4520.15869141
0.18900    154875.65625000 4855.35205078
0.19000    150454.34375000 5172.62060547
0.19100    146185.60937500 6315.21875000
0.19200    142057.06250000 6168.82812500
0.19300    138069.62500000 4419.60888672
0.19400    134217.64062500 3925.86621094
0.19500    130498.28125000 3836.64965820
0.19600    126908.32812500 4875.18359375
0.19700    123445.56250000 4032.96679688
0.19800    120105.27343750 3585.14257812
0.19900    116886.69531250 4207.92138672
0.20000    113781.98437500 3773.57958984
0.20100    110792.70312500 3692.72094727
0.20200    107913.55468750 3943.16137695
0.20300    105142.86718750 3860.84619141
0.20400    102476.86718750 3466.28027344
0.20500    99911.88281250  3087.27734375
0.20600    97445.64062500  4538.53125000
0.20700    95076.04687500  5042.83398438
0.20800    92800.32812500  3782.07739258
0.20900    90617.82031250  2854.46142578
0.21000    88520.56250000  3922.34619141
0.21100    86510.28125000  3026.12988281
0.21200    84581.72656250  3242.86352539
0.21300    82734.08593750  3718.07006836
0.21400    80965.77343750  3394.49023438
0.21500    79274.33593750  2825.33740234
0.21600    77654.26562500  3538.70507812
0.21700    76105.19531250  3235.23193359
0.21800    74625.46093750  2941.73583984
0.21900    73210.62500000  2657.54589844
0.22000    71861.58593750  2382.21166992
0.22100    70575.60156250  2820.20117188
0.22200    69349.58593750  2783.69262695
0.22300    68179.64062500  2290.83593750
0.22400    67065.98437500  3168.86791992
0.22500    66009.24218750  2685.25610352
0.22600    65000.79296875  2655.93261719
0.22700    64045.12109375  2628.41186523
0.22800    63137.67578125  2385.65722656
0.22900    62274.56640625  2363.32006836
0.23000    61458.32031250  2768.39013672
0.23100    60684.12109375  2745.34960938
0.23200    59950.47265625  2304.79589844
0.23300    59257.31640625  3327.89111328
0.23400    58602.78515625  2272.32299805
0.23500    57981.98046875  2052.56225586
0.23600    57397.58203125  2448.58105469
0.23700    56846.27734375  3450.00073242
0.23800    56327.41796875  2827.07324219
0.23900    55837.21093750  3015.20947266
0.24000    55376.89843750  2202.06250000
0.24100    54945.23828125  2393.41479492
0.24200    54539.26562500  2385.54760742
0.24300    54157.92187500  2775.05200195
0.24400    53800.49609375  2965.75244141
0.24500    53465.12890625  2170.14965820
0.24600    53152.01171875  2363.13842773
0.24700    52858.52343750  2162.97094727
0.24800    52584.45703125  2160.43261719
0.24900    52327.89843750  2354.75561523
0.25000    52088.35156250  2157.23901367
0.25100    51864.33203125  3136.75512695
0.25200    51657.37109375  2352.47680664
0.25300    51462.46875000  2941.08032227
0.25400    51282.10546875  2157.69458008
0.25500    51112.80859375  2159.00512695
0.25600    50956.33203125  2946.55004883
0.25700    50809.02343750  2359.57104492
0.25800    50672.70312500  2559.22509766
0.25900    50545.83203125  2168.41625977
0.26000    50427.39843750  2369.07934570
0.26100    50314.99609375  1977.37939453
0.26200    50212.00390625  2377.03637695
0.26300    50113.42187500  2182.94067383
0.26400    50021.68359375  2386.03417969
0.26500    49935.19921875  3187.86328125
0.26600    49853.60156250  1996.63671875
0.26700    49777.46875000  2001.05444336
0.26800    49704.31250000  2005.56909180
0.26900    49633.67968750  2010.16418457
0.27000    49567.41406250  2417.89843750
0.27100    49502.62109375  2423.64868164
0.27200    49442.26171875  3036.99121094
0.27300    49381.66015625  2029.58630371
0.27400    49321.20312500  2848.29956055
0.27500    49265.23828125  2039.58093262
0.27600    49207.44140625  2862.39721680
0.27700    49151.84765625  2049.63208008
0.27800    49096.02734375  2260.13574219
0.27900    49040.96484375  2471.66479492
0.28000    48985.35546875  2477.67919922
0.28100    48929.39843750  2483.65649414
0.28200    48873.44140625  2697.08081055
0.28300    48817.34765625  3119.42871094
0.28400    48759.59765625  2709.81469727
0.28500    48702.25781250  2507.19238281
0.28600    48643.10546875  2303.49438477
0.28700    48582.77734375  2098.77587891
0.28800    48522.09765625  2313.77636719
0.28900    48460.09375000  3372.82250977
0.29000    48396.89453125  2323.77709961
0.29100    48332.79687500  2116.97656250
0.29200    48267.40234375  2333.48779297
0.29300    48201.14453125  2763.37182617
0.29400    48132.21875000  2129.85058594
0.29500    48063.52343750  2560.82470703
0.29600    47992.89453125  2779.50854492
0.29700    47920.58593750  2142.05029297
0.29800    47848.11328125  2360.58666992
0.29900    47774.52343750  2149.85375977
0.30000    47699.33984375  2368.98779297
0.30100    47623.17968750  2804.52929688
0.30200    47545.46484375  2809.22387695
0.30300    47467.78125000  3679.70239258
0.30400    47388.83593750  3252.05908203
0.30500    47308.78515625  2388.62060547
0.30600    47227.89453125  2827.29809570
0.30700    47147.06250000  2178.19433594
0.30800    47064.53125000  2835.87353516
0.30900    46982.62890625  2403.16162109
0.31000    46899.38671875  3938.14160156
0.31100    46815.93359375  2848.28149414
0.31200    46731.92187500  2194.06372070
0.31300    46648.11328125  2197.12622070
0.31400    46564.14062500  2640.18676758
0.31500    46479.41406250  2423.43676758
0.31600    46394.93359375  2206.07910156
0.31700    46311.04687500  2429.94067383
0.31800    46225.74609375  2211.90209961
0.31900    46142.76171875  2436.33789062
0.32000    46058.53906250  3326.57812500
0.32100    45974.64843750  3774.97851562
0.32200    45891.98046875  3335.19995117
0.32300    45808.51171875  4007.32885742
0.32400    45726.36718750  2229.16040039
0.32500    45643.89843750  2678.38403320
0.32600    45562.23046875  2234.82739258
0.32700    45480.98046875  3580.26293945
0.32800    45401.48437500  2464.61962891
0.32900    45321.36718750  2467.74853516
0.33000    45242.71093750  2920.19091797
0.33100    45163.36328125  3148.79003906
0.33200    45086.60156250  3152.90625000
0.33300    45009.56640625  2705.97509766
0.33400    44933.62109375  2935.28906250
0.33500    44857.91796875  2939.09082031
0.33600    44783.18359375  2942.92724609
0.33700    44708.44921875  2266.71850586
0.33800    44635.54687500  3177.60473633
0.33900    44562.50390625  2499.95654297
0.34000    44490.35156250  3185.95410156
0.34100    44418.78515625  2962.28906250
0.34200    44348.62109375  3194.43115234
0.34300    44278.28125000  2284.75952148
0.34400    44209.69531250  2516.63696289
0.34500    44141.13281250  2290.92504883
0.34600    44073.37500000  3211.62695312
0.34700    44005.30468750  3445.61547852
0.34800    43937.76953125  2990.18505859
0.34900    43871.48828125  2303.25317383
0.35000    43804.97265625  2536.96508789
0.35100    43739.67968750  2309.45507812
0.35200    43673.18359375  3237.49340820
0.35300    43607.67578125  2547.12451172
0.35400    43541.79687500  2550.46069336
0.35500    43476.87500000  2553.83178711
0.35600    43411.45703125  2557.15185547
0.35700    43346.00781250  3491.52124023
0.35800    43280.81250000  2796.80615234
0.35900    43215.33593750  2800.35400391
0.36000    43149.89453125  2803.88037109
0.36100    43083.52734375  2807.32299805
0.36200    43018.22265625  2342.34228516
0.36300    42951.42187500  2814.17724609
0.36400    42883.72265625  2817.46069336
0.36500    42815.57421875  2585.63256836
0.36600    42747.81640625  3529.90112305
0.36700    42678.52734375  2827.02563477
0.36800    42609.49609375  3301.81005859
0.36900    42540.18750000  2833.17651367
0.37000    42467.84765625  2836.00292969
0.37100    42395.28515625  2602.22265625
0.37200    42322.42968750  3078.32202148
0.37300    42248.14843750  3081.15771484
0.37400    42173.45312500  3321.15966797
0.37500    42097.76171875  3324.03955078
0.37600    42020.20703125  3326.73999023
0.37700    41941.16015625  2615.87011719
0.37800    41861.87500000  4045.74121094
0.37900    41780.98437500  2619.66772461
0.38000    41698.69140625  2859.69653320
0.38100    41615.08203125  2861.45312500
0.38200    41529.92968750  3101.66308594
0.38300    41443.19140625  2625.84082031
0.38400    41355.87890625  3343.62280273
0.38500    41265.82421875  3822.86621094
0.38600    41176.16796875  3107.35961914
0.38700    41083.22656250  3347.46142578
0.38800    40989.23828125  3348.41088867
0.38900    40893.85546875  2631.51977539
0.39000    40797.41406250  2392.76831055
0.39100    40699.46484375  3111.06738281
0.39200    40600.37109375  2872.07031250
0.39300    40498.31250000  3350.83032227
0.39400    40396.85937500  2632.86547852
0.39500    40292.71484375  2872.06469727
0.39600    40187.20703125  2393.14843750
0.39700    40080.56250000  2871.37158203
0.39800    39972.92187500  2870.85546875
0.39900    39863.41406250  3109.34643555
0.40000    39753.17187500  2869.38403320
0.40100    39640.60546875  3107.42724609
0.40200    39528.46875000  2628.44555664
0.40300    39414.14062500  2866.19653320
0.40400    39298.80859375  2864.88330078
0.40500    39182.71484375  2386.22753906
0.40600    39066.36718750  3339.00244141
0.40700    38947.90234375  3575.41748047
0.40800    38829.15234375  3335.03613281
0.40900    38709.71484375  4523.23046875
0.41000    38590.38281250  2854.91674805
0.41100    38469.47656250  2852.89648438
0.41200    38347.92578125  2850.78491211
0.41300    38227.00390625  2848.67651367
0.41400    38105.28125000  3083.67016602
0.41500    37983.50390625  2607.18774414
0.41600    37860.67578125  2368.18530273
0.41700    37738.87109375  3076.09545898
0.41800    37617.30078125  3073.52172852
0.41900    37494.27343750  3543.20898438
0.42000    37373.13281250  2596.12475586
0.42100    37251.84375000  2593.84619141
0.42200    37131.55468750  2355.99731445
0.42300    37010.73437500  3530.82421875
0.42400    36890.91796875  2586.97583008
0.42500    36772.10546875  2819.68505859
0.42600    36653.99218750  3756.30126953
0.42700    36537.20312500  2814.82617188
0.42800    36421.30468750  2343.71118164
0.42900    36306.71484375  2575.96142578
0.43000    36193.34765625  3275.85986328
0.43100    36080.71484375  3039.43969727
0.43200    35970.09375000  3037.13500977
0.43300    35861.02343750  3034.91870117
0.43400    35753.78906250  3266.10864258
0.43500    35647.65234375  2797.62792969
0.43600    35545.43359375  2330.00317383
0.43700    35442.97265625  2561.46362305
0.43800    35342.92187500  2560.06469727
