# SAXS profile: number of points = 501, q_min = 0, q_max = 0.5, delta_q = 0.001
#    q    intensity    error
0.00000    4793000.50000000 1006.53009033
0.00100    4792475.50000000 1581.51696777
0.00200    4790864.50000000 2371.47802734
0.00300    4788209.00000000 3447.51049805
0.00400    4784503.50000000 4306.05322266
0.00500    4779731.00000000 5162.10986328
0.00600    4773917.00000000 5012.61279297
0.00700    4767070.50000000 5720.48486328
0.00800    4759171.50000000 7709.85839844
0.00900    4750219.50000000 9262.92871094
0.01000    4740236.00000000 9385.66796875
0.01100    4729201.00000000 9363.81835938
0.01200    4717166.00000000 13797.71093750
0.01300    4704119.50000000 14817.97656250
0.01400    4690110.50000000 13718.57324219
0.01500    4675075.50000000 15708.25390625
0.01600    4659080.00000000 13068.71972656
0.01700    4642076.50000000 13786.96777344
0.01800    4624159.00000000 15814.62500000
0.01900    4605272.00000000 13815.81640625
0.02000    4585464.50000000 25999.58593750
0.02100    4564705.00000000 21088.93945312
0.02200    4543053.00000000 15673.53417969
0.02300    4520505.50000000 21155.96679688
0.02400    4497069.00000000 21923.21093750
0.02500    4472775.50000000 24421.35546875
0.02600    4447619.00000000 25218.00000000
0.02700    4421642.50000000 24142.16796875
0.02800    4394846.50000000 21029.34179688
0.02900    4367253.00000000 23583.16796875
0.03000    4338872.00000000 22193.33203125
0.03100    4309756.00000000 28961.56250000
0.03200    4279852.00000000 23303.79492188
0.03300    4249247.00000000 23838.27539062
0.03400    4217944.00000000 22144.20703125
0.03500    4185968.25000000 22604.22851562
0.03600    4153308.25000000 25355.94921875
0.03700    4119991.25000000 25832.34570312
0.03800    4086060.50000000 28684.14648438
0.03900    4051516.50000000 29170.91992188
0.04000    4016384.25000000 39521.22265625
0.04100    3980701.75000000 30094.10546875
0.04200    3944459.25000000 25441.76367188
0.04300    3907704.25000000 25790.84960938
0.04400    3870440.00000000 31350.56640625
0.04500    3832707.50000000 34379.38671875
0.04600    3794513.00000000 40126.97656250
0.04700    3755904.25000000 35155.26562500
0.04800    3716861.00000000 32782.71484375
0.04900    3677446.50000000 27580.84960938
0.05000    3637644.00000000 41741.96484375
0.05100    3597501.75000000 50508.92578125
0.05200    3557044.25000000 28278.50195312
0.05300    3516278.25000000 28481.85546875
0.05400    3475235.50000000 31537.76367188
0.05500    3433930.75000000 40383.02734375
0.05600    3392377.25000000 31905.30859375
0.05700    3350634.00000000 34980.62109375
0.05800    3308676.50000000 43922.68359375
0.05900    3266560.25000000 35278.85156250
0.06000    3224282.75000000 35402.62500000
0.06100    3181892.25000000 44387.39843750
0.06200    3139376.50000000 47467.37500000
0.06300    3096781.00000000 29729.09765625
0.06400    3054113.25000000 29777.60546875
0.06500    3011395.00000000 38756.65625000
0.06600    2968653.75000000 32818.46875000
0.06700    2925892.00000000 35812.91796875
0.06800    2883162.50000000 38792.95312500
0.06900    2840453.25000000 53684.57031250
0.07000    2797789.50000000 32776.10546875
0.07100    2755190.50000000 32731.66406250
0.07200    2712670.50000000 29703.74414062
0.07300    2670269.25000000 38531.98828125
0.07400    2627980.75000000 47303.65234375
0.07500    2585812.50000000 47165.22265625
0.07600    2543826.00000000 38195.55078125
0.07700    2501991.50000000 49764.61718750
0.07800    2460351.25000000 32070.67968750
0.07900    2418879.00000000 31929.20507812
0.08000    2377656.25000000 31777.37890625
0.08100    2336649.50000000 43111.18359375
0.08200    2295897.00000000 34300.70312500
0.08300    2255400.25000000 53994.28515625
0.08400    2215156.50000000 33891.89843750
0.08500    2175209.75000000 28060.20703125
0.08600    2135566.00000000 39016.79296875
0.08700    2096224.87500000 30437.18750000
0.08800    2057178.87500000 27463.33984375
0.08900    2018485.25000000 32699.46093750
0.09000    1980133.87500000 40543.24218750
0.09100    1942126.25000000 26801.34375000
0.09200    1904482.25000000 31881.03515625
0.09300    1867218.87500000 31593.34375000
0.09400    1830312.62500000 31298.34765625
0.09500    1793805.62500000 38746.20312500
0.09600    1757687.12500000 35804.08593750
0.09700    1721975.12500000 32906.94531250
0.09800    1686672.87500000 25047.09375000
0.09900    1651785.87500000 39642.86328125
0.10000    1617322.50000000 26952.67968750
0.10100    1583284.87500000 36336.39062500
0.10200    1549676.62500000 43096.50781250
0.10300    1516503.37500000 33120.43750000
0.10400    1483773.87500000 25706.38281250
0.10500    1451498.12500000 27694.58593750
0.10600    1419660.50000000 36456.88281250
0.10700    1388284.50000000 35984.33593750
0.10800    1357361.62500000 26631.43554688
0.10900    1326894.75000000 28461.89453125
0.11000    1296890.12500000 28071.18945312
0.11100    1267343.37500000 21291.37109375
0.11200    1238264.50000000 25186.30078125
0.11300    1209647.87500000 22753.47851562
0.11400    1181494.37500000 26495.01367188
0.11500    1153813.75000000 22083.99609375
0.11600    1126596.50000000 23726.12304688
0.11700    1099838.87500000 21413.86328125
0.11800    1073540.87500000 21078.97656250
0.11900    1047719.37500000 20744.84375000
0.12000    1022354.50000000 22266.88281250
0.12100    997451.00000000 20078.68945312
