# SAXS profile: number of points = 501, q_min = 0, q_max = 0.5, delta_q = 0.001
#    q    intensity    error
0.00000    4793023.00000000 1006.53485107
0.00100    4792479.50000000 1581.51831055
0.00200    4790907.50000000 2371.49926758
0.00300    4788217.50000000 3447.51660156
0.00400    4784532.00000000 4306.07910156
0.00500    4779766.00000000 5162.14746094
0.00600    4773972.50000000 5012.67138672
0.00700    4767120.00000000 5720.54394531
0.00800    4759242.00000000 7709.97216797
0.00900    4750316.50000000 9263.11816406
0.01000    4740298.50000000 9385.79199219
0.01100    4729335.00000000 9364.08398438
0.01200    4717299.50000000 13798.10156250
0.01300    4704295.00000000 14818.52929688
0.01400    4690284.50000000 13719.08300781
0.01500    4675301.00000000 15709.01171875
0.01600    4659313.00000000 13069.37402344
0.01700    4642366.50000000 13787.82910156
0.01800    4624480.00000000 15815.72265625
0.01900    4605621.50000000 13816.86523438
0.02000    4585862.50000000 26001.84179688
0.02100    4565160.00000000 21091.04101562
0.02200    4543536.00000000 15675.20019531
0.02300    4521030.50000000 21158.42382812
0.02400    4497659.00000000 21926.08789062
0.02500    4473392.00000000 24424.72070312
0.02600    4448303.00000000 25221.87890625
0.02700    4422376.50000000 24146.17578125
0.02800    4395652.00000000 21033.19531250
0.02900    4368133.00000000 23587.91992188
0.03000    4339810.00000000 22198.12890625
0.03100    4310750.50000000 28968.24414062
0.03200    4280951.50000000 23309.78125000
0.03300    4250420.00000000 23844.85546875
0.03400    4219197.00000000 22150.78515625
0.03500    4187286.50000000 22611.34765625
0.03600    4154716.75000000 25364.54687500
0.03700    4121487.75000000 25841.72851562
0.03800    4087642.00000000 28695.24804688
0.03900    4053196.50000000 29183.01562500
0.04000    4018169.75000000 39538.79296875
0.04100    3982571.25000000 30108.24023438
0.04200    3946453.25000000 25454.62500000
0.04300    3909803.50000000 25804.70312500
0.04400    3872664.25000000 31368.58203125
0.04500    3835046.25000000 34400.36718750
0.04600    3796974.00000000 40153.00390625
0.04700    3758482.75000000 35179.39843750
0.04800    3719575.50000000 32806.65625000
0.04900    3680283.75000000 27602.12890625
0.05000    3640626.25000000 41776.18750000
0.05100    3600639.50000000 50552.98046875
0.05200    3560302.75000000 28304.40820312
0.05300    3519683.25000000 28509.43554688
0.05400    3478796.25000000 31570.07617188
0.05500    3437641.25000000 40426.66406250
0.05600    3396253.00000000 31941.75976562
0.05700    3354666.50000000 35022.71875000
0.05800    3312866.50000000 43978.30468750
