# SAXS profile: number of points = 501, q_min = 0, q_max = 0.5, delta_q = 0.001
#    q    intensity    error
0.00000    4793005.50000000 1006.53112793
0.00100    4792455.50000000 1581.51037598
0.00200    4790810.00000000 2371.45092773
0.00300    4788080.50000000 3447.41796875
0.00400    4784321.50000000 4305.88964844
0.00500    4779426.50000000 5161.78076172
0.00600    4773486.00000000 5012.16015625
0.00700    4766469.50000000 5719.76367188
0.00800    4758356.50000000 7708.53808594
0.00900    4749216.00000000 9260.97167969
0.01000    4738970.00000000 9383.16113281
0.01100    4727712.00000000 9360.87011719
0.01200    4715396.50000000 13792.53515625
0.01300    4702089.00000000 14811.58105469
0.01400    4687736.00000000 13711.62792969
0.01500    4672367.00000000 15699.15332031
0.01600    4656005.00000000 13060.09472656
0.01700    4638665.50000000 13776.83691406
0.01800    4620344.50000000 15801.57910156
0.01900    4601041.00000000 13803.12402344
0.02000    4580789.00000000 25973.07617188
0.02100    4559625.00000000 21065.46875000
0.02200    4537499.50000000 15654.37402344
0.02300    4514454.50000000 21127.64843750
0.02400    4490524.50000000 21891.30664062
0.02500    4465743.50000000 24382.95898438
0.02600    4440094.00000000 25175.33398438
0.02700    4413601.50000000 24098.26562500
0.02800    4386265.00000000 20988.27929688
0.02900    4358152.50000000 23534.02343750
0.03000    4329245.00000000 22144.08984375
0.03100    4299556.50000000 28893.02148438
0.03200    4269128.50000000 23245.40625000
0.03300    4237973.50000000 23775.03125000
0.03400    4206108.50000000 22082.07031250
0.03500    4173589.25000000 22537.38281250
0.03600    4140362.75000000 25276.91601562
0.03700    4106496.25000000 25747.73242188
0.03800    4072001.50000000 28585.45312500
0.03900    4036904.75000000 29065.71484375
0.04000    4001245.00000000 39372.25390625
0.04100    3964995.75000000 29975.36914062
0.04200    3928237.50000000 25337.13281250
0.04300    3890945.00000000 25680.23828125
0.04400    3853176.00000000 31210.72851562
0.04500    3814926.75000000 34219.89453125
0.04600    3776230.00000000 39933.63671875
0.04700    3737107.50000000 34979.32812500
0.04800    3697595.00000000 32612.78906250
0.04900    3657705.00000000 27432.78906250
0.05000    3617459.00000000 41510.34375000
0.05100    3576872.00000000 50219.28515625
0.05200    3535977.25000000 28111.01953125
0.05300    3494795.75000000 28307.84765625
0.05400    3453351.50000000 31339.16601562
